lang,domain,intent,sentence
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "silencia ses sons de l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "silencia ses sons de l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "silencia ses sons de l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "silencia ses sons de l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos a l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos d'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avisos de l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís a l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís d'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el avís de l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge a l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge d'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatge de l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges a l'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges d'inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de estar apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de estar llest"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de estar preparat"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de inici"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de l'a punt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de l'apunt"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de l'càrrega"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de l'engegada"
"ca-ES", "ovos-skill-boot-finished", "/intent/disable_ready_notification.intent", "tanca el missatges de l'estar apunt"
